time_s,speed_kmh
0,0.0
1,2.8402152185444405
2,5.680430437088881
3,8.520645655633322
4,11.360860874177762
5,14.201076092722202
6,17.041291311266644
7,19.881506529811084
8,22.721721748355524
9,25.561936966899964
10,28.402152185444404
11,31.242367403988844
12,34.08258262253329
13,36.922797841077724
14,39.76301305962217
15,42.603228278166604
16,45.44344349671105
17,48.28365871525549
18,51.12387393379993
19,53.96408915234437
20,53.96408915234437
21,45.83544400131116
22,47.629963092273954
23,40.49607129453339
24,45.224859609176534
25,48.82779533049498
26,42.84404912174782
27,50.80274457699818
28,46.24567877577792
29,48.11437893743116
30,46.88762530903393
31,59.48017274726587
32,50.47320952205173
33,45.573322833465014
34,55.295029578581605
35,45.39773776356601
36,52.86512624147736
37,42.34048901537473
38,45.81509778850514
39,53.756657613625656
40,56.78012077182314
41,54.2591568464639
42,53.13767088627686
43,52.523038189578116
44,46.947616885307546
45,51.05168012146836
46,52.657364217136134
47,60.55478718989122
48,57.29482514018833
49,47.06800883772413
50,57.809002389418964
51,54.5674198676554
52,53.411324666622434
53,60.15625313316975
54,62.553618976928966
55,62.35456340491134
56,53.80038760612679
57,56.747476007902144
58,60.24564733187052
59,63.76155717992301
60,56.78115035494167
61,58.54058493080551
62,54.22771121633235
63,54.067487066548566
64,64.39889114922303
65,67.4037917981597
66,60.547438549324696
67,66.20859924804024
68,63.28108890099663
69,58.52779285432008
70,63.83934186302086
71,69.99998885952967
72,62.40656874025166
73,70.68324168123472
74,50.034034855640996
75,67.51340343949461
76,64.10863153954098
77,62.44622075041909
78,64.6662601121191
79,54.534129319509425
80,63.636432683601925
81,66.78145552666673
82,72.64472762329956
83,62.921517211537804
84,61.72623947504171
85,63.51397197496674
86,70.85201035932337
87,68.1691732548324
88,64.12519259118345
89,69.58704738471812
90,67.75093814767357
91,72.35172210533716
92,64.23926813377805
93,66.35033228087529
94,66.26526801438581
95,61.14343969130202
96,70.1748450213038
97,70.23075655662213
98,69.18027533639878
99,68.20897562298741
100,62.53022041758941
101,67.72695431707699
102,68.33764362297786
103,66.25877825627414
104,69.68058235822355
105,72.72199437351377
106,80.34526671543554
107,71.9976765769348
108,72.62082833871315
109,71.16695978310197
110,62.14925605346247
111,71.81226115070649
112,72.44548159748157
113,84.65780889776788
114,71.57481536766933
115,74.23711928503891
116,72.7463132460039
117,67.26468533859264
118,79.00809387281939
119,77.23723716868163
120,77.61399912753109
121,69.2908320995347
122,81.02832107788467
123,67.17931226500232
124,77.29469691138237
125,85.48214730897332
126,69.74424739810723
127,72.03009072456796
128,75.52206561783922
129,72.66622774677057
130,67.58764279513748
131,75.83867453848767
132,70.3367758338269
133,78.16621573195926
134,71.34860560849486
135,83.8403757890515
136,72.31690800221405
137,74.76282140468847
138,80.5781436972692
139,70.49112921223819
140,77.91509884317085
141,83.44330731825346
142,68.99740873822896
143,78.08265371993278
144,78.58097740993117
145,81.31016782651497
146,71.33319266182828
147,71.0299505015335
148,80.3536154113458
149,79.33788387620879
150,79.21184902595283
151,79.79541403275678
152,74.76419432782288
153,79.42408108744446
154,79.82401250966988
155,74.88006681484829
156,87.8711999724115
157,80.99931899792846
158,72.758781249952
159,82.08052257487662
160,74.0041077033959
161,82.89000078418998
162,84.8219122081034
163,74.99716894192063
164,83.98639209813463
165,81.29962691560871
166,83.40950922274362
167,88.84393038198326
168,78.19104861952404
169,75.70459476405593
170,75.07824864019065
171,75.49656973318463
172,79.23716468951449
173,81.37273363063453
174,81.09197363815363
175,83.88322425150758
176,79.84834561679179
177,87.08427197857402
178,78.52381783620693
179,93.4756811011064
180,83.02813620298721
181,75.6362050747122
182,74.58695141454812
183,82.37042333588228
184,78.85461983854272
185,83.55303292846814
186,82.357538690442
187,79.63274895280536
188,75.76569032828722
189,72.4254104597228
190,77.76428175017988
191,84.27328286608913
192,81.05341284231123
193,73.74312887801514
194,80.8238302457838
195,81.86784052023745
196,75.50252076353627
197,80.66821546548795
198,80.16564473038675
199,74.13199179790126
200,81.60525511181201
201,82.58695095882436
202,85.16223186545956
203,84.97717304168872
204,72.77824557831329
205,74.93314224657527
206,82.15036727981915
207,82.09429593471735
208,82.04803504685546
209,96.0
210,82.21389042842331
211,84.97648477241299
212,84.0051550279487
213,82.4258674588208
214,77.52360992336233
215,82.8231319342836
216,75.08977916243995
217,77.69272648808499
218,76.37021630578695
219,79.12392504212782
220,90.20267898366754
221,69.20520941170885
222,81.88230907088456
223,70.29423131396355
224,75.90229017042749
225,83.60818424922458
226,78.3836629019329
227,72.56972726147832
228,74.27548496119674
229,81.14091601239883
230,73.97939684792082
231,78.599212428459
232,77.6278628275574
233,74.02248883005444
234,87.8781090467814
235,80.20330131509637
236,66.7807391032998
237,77.70890651029022
238,73.33533159425437
239,80.77151484790727
240,72.40929338086377
241,75.65823795322528
242,78.61436355198863
243,80.27320392874779
244,69.79545059704392
245,73.97444524383017
246,73.11976818953023
247,72.07292702356254
248,84.00946870610795
249,77.04728718375749
250,68.5557078859754
251,79.28476559343343
252,85.13915565101811
253,79.52122198658599
254,66.59018085132104
255,71.59162122840682
256,80.17074626457095
257,70.11889239458897
258,75.69504877267104
259,77.1655091029335
260,68.471761727148
261,72.62056351075205
262,56.521343824530476
263,67.41295980957966
264,71.0770153958178
265,65.90365256914455
266,80.10510521491847
267,64.59060376731529
268,69.33714594056325
269,71.9849388950565
270,78.32929432084742
271,63.73314768458223
272,76.51566108013698
273,70.53625958218603
274,65.36068597138959
275,72.35977959928807
276,70.82350696493616
277,66.60399896899203
278,69.72891275078457
279,67.2261130533864
280,69.49102199578921
281,72.00283431370593
282,76.38901819236052
283,62.034633484600725
284,78.65169475053088
285,57.986962280518355
286,66.74742231211879
287,70.20497017689878
288,68.4234865607212
289,63.658296424758674
290,65.48259043228707
291,63.8077627926443
292,63.07368497590014
293,70.01445357109102
294,67.29566551520539
295,61.78841355010618
296,69.49158067686982
297,66.26896302205702
298,68.53394260745793
299,67.35324354830317
300,59.793910709547895
301,60.87010457564453
302,67.13795800410627
303,66.18219641345165
304,62.75308595958916
305,63.16989236535355
306,68.6956731745988
307,59.07203588585218
308,64.48639402544069
